1	0.007790607853256533
2	0.00774966876449925
3	0.007742404420229245
4	0.007694706921188192
5	0.007679422337330247
6	0.007668429586366408
7	0.0076488772669051856
8	0.0076386815279206625
9	0.007627935922008674
10	0.007632175861135933
1	0.009295534590776
2	0.009263592941694243
3	0.009223522489538385
4	0.009190777055624787
1	0.01064159131645342
1	0.011517074029914469
2	0.009453541081537089
2	0.00967518718148377
3	0.009105160636207506
3	0.0089541266848703
4	0.008732515960657905
4	0.008633203383925986
5	0.008441172712833282
5	0.008507700721012023
6	0.008341461866463822
6	0.008295347509045045
7	0.008226976545062175
7	0.008190563836060927
8	0.00810781636744319
8	0.008130546608933671
9	0.008053732361695468
9	0.008039136457782025
10	0.008014402660834042
10	0.008002471845783501
11	0.007951832326301287
11	0.00794637544030431
12	0.007898861425701842
12	0.007901723863076148
13	0.007868993864229389
13	0.007861548727418448
14	0.0078549436889559
14	0.007863408316641167
15	0.007810020214860906
15	0.00781646508318459
16	0.007788993867457954
16	0.007785394041122367
17	0.007772746018554333
17	0.007774996350455689
18	0.007759563496545895
18	0.0077659331708970145
19	0.007724941974482829
19	0.007732386201108147
20	0.00771814517335332420	0.007711578642508439	0.01074908168111169
	0.010747796930243365
21	0.0077140330846382
21	0.007709110391612052
22	0.0076826576006566874
22	0.007676652241944313
23	0.007669255947325907
23	0.007669034309637769
24	0.007674734817113156
24	0.007667958189193102
25	0.007652431032875181
25	0.007640654082506386
26	0.007627049473034432
26	0.0076333523977058235
27	0.007633756059972739
27	0.0076437940151379835
28	0.00762091198777837
28	0.007614051581771339
29	0.007623231520856708
29	0.007614048999286587
30	0.00760108908979467
30	0.007609827787319312
31	0.00757669039042791
31	0.007591601545541604
32	0.007573733934794821
32	0.007580648352324198
33	0.0075694084155420735
33	0.007557162825277906
34	0.007545461339204472
34	0.007566535904206309
35	0.0075514982023797165
35	0.007536793578858558
36	0.007564054590236759
36	0.007547971007031752
37	0.007519251635922256
37	0.00753387525963354
38	0.007516692482846377
38	0.007532806173157579
39	0.007506285965201074
39	0.007524362954804355
40	0.007506087452844428540	0.007526957572911654	0.01073155722891291
	0.010731328272312466
41	0.007508943519049042
41	0.007496126146081434
42	0.00749676800210421
42	0.0075090792965795145
43	0.0074956695329164765
43	0.007511263192127259
44	0.007492613412297959
44	0.007511682446120944
45	0.007481243640856246
45	0.007502749775367392
46	0.007470301593749428
46	0.00748776906820982
47	0.007468910741207919
47	0.007489208483576268
48	0.00745252985217103
48	0.007460308281153148
49	0.007448550564663828
49	0.007466474466805951
50	0.0074530070248296975
50	0.0074713044047006304
51	0.007472276355168958
51	0.0074527789000590336
52	0.007421846674531268
52	0.007441098406640914
53	0.0074558679767658936
53	0.007433152818078223
54	0.007442257749047068
54	0.007418018899312327
55	0.007429831686894693
55	0.007454392841427873
56	0.007430782448315609
56	0.007402888054368031
57	0.007416184829667043
57	0.007437394167821381
58	0.007394759240083679
58	0.007421062930518996
59	0.007422815234707272
59	0.0074058545762631526
60	0.00740495573721042360	0.007429154593524682	0.010532025971096355
	0.010422326728682188
61	0.007382609023582512
61	0.007409235093054945
62	0.007373620335922212
62	0.00740162765206738
63	0.007422950203360357
63	0.007393329236122816
64	0.007380898614564848
64	0.007412069449244667
65	0.007396013671438908
65	0.00737280528516833
66	0.007398518010833817
66	0.007361814220127551
67	0.007378344787562884
67	0.0073546564365786155
68	0.00735892496027083
68	0.007385295629455957
69	0.0073783559837035315
69	0.007350603613133776
70	0.007349782069299922
70	0.00738049840047373
71	0.007348062788160682
71	0.007380012701389612
72	0.0073845021115329125
72	0.007345275180227587
73	0.007361538453269838
73	0.007333153064491861
74	0.007334753395739265
74	0.007362885980711434
75	0.00734757741549981
75	0.0073831884242763855
76	0.007331442029826941
76	0.007368445697722143
77	0.007337451148679648
77	0.007363641457302162
78	0.007328675434908064
78	0.007357802722768482
79	0.007366293377463883
79	0.007333629421838041
80	0.00732414257863797980	0.007363414978814671	0.010304235993384349
	0.010376667836142049
81	0.007325306112003824
81	0.007355756569588004
82	0.007317021756191885
82	0.007344761287911975
83	0.007325631081978852
83	0.007355068746824658
84	0.0073160500791180205
84	0.00734020150032201
85	0.0073094729816537704
